stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
57152,57152,"132nd Ave SE & SE 248th St","",47.3790855,-122.165504,24,,0,,America/Los_Angeles,1
57155,57155,"104th Ave SE & SE 256th St","",47.3722382,-122.202293,24,,0,,America/Los_Angeles,1
57156,57156,"104th Ave SE & SE 248th St","",47.377861,-122.202255,24,,0,,America/Los_Angeles,1
57159,57159,"104th Ave SE & SE 253rd Pl","",47.3742104,-122.202293,24,,0,,America/Los_Angeles,1
57160,57160,"104th Ave SE & SE 228th St","",47.3980942,-122.202148,24,,0,,America/Los_Angeles,1
57162,57162,"104th Ave SE & SE 248th St","",47.3799477,-122.20224,24,,0,,America/Los_Angeles,1
57163,57163,"Top Foods Pkg Acs & SE 260th St","",47.3684578,-122.205246,24,,0,,America/Los_Angeles,1
57164,57164,"104th Ave SE & SE 244th St","",47.3832893,-122.202202,24,,0,,America/Los_Angeles,1
57165,57165,"Target Pkg Acs & 104th Ave SE","",47.3664551,-122.203445,24,,0,,America/Los_Angeles,1
57168,57168,"W Harrison St & 6th Ave N","",47.3822098,-122.239639,24,,0,,America/Los_Angeles,1
57169,57169,"W Gowe St & 6th Ave S","",47.3806763,-122.239944,24,,0,,America/Los_Angeles,1
57171,57171,"5th Ave S & W Gowe St","",47.3799973,-122.238823,24,,0,,America/Los_Angeles,1
57172,57172,"5th Ave S & W Titus St","",47.3793106,-122.238838,24,,0,,America/Los_Angeles,1
57173,57173,"W Saar St & 5th Ave S","",47.3784561,-122.237701,24,,0,,America/Los_Angeles,1
57174,57174,"Sr 516 & Sr 167","",47.3781281,-122.24247,24,,0,,America/Los_Angeles,1
57175,57175,"Access Rd & Washington Ave","",47.3800354,-122.247063,24,,0,,America/Los_Angeles,1
57176,57176,"Access Rd & W Meeker St","",47.3818893,-122.251007,24,,0,,America/Los_Angeles,1
57177,57177,"Access Rd & 64th Ave S","",47.3822632,-122.253334,24,,0,,America/Los_Angeles,1
57178,57178,"64th Ave S & Access Road","",47.3820534,-122.252907,24,,0,,America/Los_Angeles,1
57180,57180,"108th Ave SE & SE 224th St","",47.4019165,-122.198212,24,,0,,America/Los_Angeles,1
57181,57181,"104th Ave SE & SE 264th St","",47.3639183,-122.202309,24,,0,,America/Los_Angeles,1
57182,57182,"State Ave N & E Ward St","",47.382206,-122.229683,24,,0,,America/Los_Angeles,1
57183,57183,"Kent Senior Center Acs & Kennebeck Ave N","",47.3830299,-122.227608,24,,0,,America/Los_Angeles,1
57185,57185,"108th Ave SE & SE 220th Pl","",47.405056,-122.196999,24,,0,,America/Los_Angeles,1
57187,57187,"W Smith St & 4th Ave N","",47.3831062,-122.238029,24,,0,,America/Los_Angeles,1
57188,57188,"W Meeker St & Washington Ave S","",47.3813095,-122.246307,24,,0,,America/Los_Angeles,1
57189,57189,"W Meeker St & 6th Ave S","",47.3814125,-122.240219,24,,0,,America/Los_Angeles,1
57190,57190,"108th Ave SE & SE 217th St","",47.4085503,-122.196983,24,,0,,America/Los_Angeles,1
57191,57191,"W Meeker St & 1st Ave S","",47.3814964,-122.23378,24,,0,,America/Los_Angeles,1
57197,57197,"109th Ave SE & SE 256th St","",47.3753014,-122.197128,24,,0,,America/Los_Angeles,1
57198,57198,"109th Ave SE & SE 256th St","",47.3777771,-122.197075,24,,0,,America/Los_Angeles,1
57199,57199,"109th Ave SE & SE 248th St","",47.3797836,-122.197678,24,,0,,America/Los_Angeles,1
57200,57200,"108th Ave SE & SE 212th St","",47.4120979,-122.196968,24,,0,,America/Los_Angeles,1
57201,57201,"Kent Kangley Rd & 114th Ave SE","",47.3680954,-122.18969,24,,0,,America/Los_Angeles,1
57202,57202,"Kent Kangley Rd & 114th Ave SE","",47.3687553,-122.191559,24,,0,,America/Los_Angeles,1
57203,57203,"104th Ave SE & SE 260th St","",47.3663063,-122.202347,24,,0,,America/Los_Angeles,1
57204,57204,"104th Ave SE & SE 267th St","",47.3628082,-122.202271,24,,0,,America/Los_Angeles,1
57205,57205,"Woodland Way S & S 265th St","",47.3644447,-122.209442,24,,0,,America/Los_Angeles,2
57206,57206,"Woodland Way S & S 262nd Pl","",47.3667183,-122.209389,24,,0,,America/Los_Angeles,1
57207,57207,"Woodland Way S & S 262nd Pl","",47.3687477,-122.209633,24,,0,,America/Los_Angeles,1
57208,57208,"C A Reiten Rd & E Seattle St","",47.3779678,-122.217964,24,,0,,America/Los_Angeles,1
57209,57209,"W Gowe St & 1st Ave S","",47.3810005,-122.233376,24,,0,,America/Los_Angeles,1
57210,57210,"108th Ave SE & SE 208th St","",47.4165039,-122.196938,24,,0,,America/Los_Angeles,1
57211,57211,"SE 248th St & 100th Pl SE","",47.3798218,-122.206581,24,,0,,America/Los_Angeles,1
57212,57212,"S 248th St & 98th Ave S","",47.3797684,-122.209908,24,,0,,America/Los_Angeles,1
57213,57213,"98th Ave S & S 246th Pl","",47.3811989,-122.209976,24,,0,,America/Los_Angeles,1
57218,57218,"Scenic Vista Rd & SE 264th St","",47.364727,-122.201241,24,,0,,America/Los_Angeles,1
57219,57219,"Maple St & Woodland Way S","",47.3716545,-122.21299,24,,0,,America/Los_Angeles,1
57220,57220,"108th Ave SE & SE 204th St","",47.4189529,-122.196953,24,,0,,America/Los_Angeles,1
57230,57230,"108th Ave SE & SE 200th St","",47.422966,-122.196953,24,,0,,America/Los_Angeles,1
57240,57240,"108th Ave SE & SE 196th St","",47.4262276,-122.196968,24,,0,,America/Los_Angeles,1
57250,57250,"108th Ave SE & SE 192nd St","",47.430954,-122.196983,24,,0,,America/Los_Angeles,1
57260,57260,"108th Ave SE & SE 186th St","",47.4367599,-122.196915,24,,0,,America/Los_Angeles,1
57270,57270,"108th Ave SE & SE 181st St","",47.4406776,-122.196884,24,,0,,America/Los_Angeles,1
57280,57280,"108th Ave SE & SE Carr Rd","",47.4448547,-122.197021,24,,0,,America/Los_Angeles,1
57290,57290,"108th Ave SE & SE 181st St","",47.4397507,-122.19709,24,,0,,America/Los_Angeles,1
5730,5730,"Greenwood Ave N & N 100th St","",47.7011604,-122.355507,1,,0,,America/Los_Angeles,1
57300,57300,"108th Ave SE & SE 186th St","",47.4365158,-122.197121,24,,0,,America/Los_Angeles,1
57310,57310,"108th Ave SE & SE 192nd St","",47.4297485,-122.197189,24,,0,,America/Los_Angeles,1
57320,57320,"108th Ave SE & SE 196th St","",47.426384,-122.197174,24,,0,,America/Los_Angeles,1
57330,57330,"108th Ave SE & SE 201st St","",47.4223175,-122.197159,24,,0,,America/Los_Angeles,2
57340,57340,"108th Ave SE & SE 204th St","",47.419136,-122.197159,24,,0,,America/Los_Angeles,1
57350,57350,"108th Ave SE & SE 208th St","",47.4148865,-122.197144,24,,0,,America/Los_Angeles,1
57360,57360,"108th Ave SE & SE 212th St","",47.4119072,-122.197174,24,,0,,America/Los_Angeles,1
57370,57370,"108th Ave SE & SE 217th St","",47.4078369,-122.197174,24,,0,,America/Los_Angeles,1
57375,57375,"108th Ave SE & SE 220th Pl","",47.4044571,-122.197197,24,,0,,America/Los_Angeles,1
57390,57390,"Benson Rd SE & SE 224th St","",47.4003143,-122.201653,24,,0,,America/Los_Angeles,1
5740,5740,"Greenwood Ave N & N 97th St","",47.6993752,-122.355499,1,,0,,America/Los_Angeles,1
57400,57400,"104th Ave SE & SE 228th St","",47.3972015,-122.202347,24,,0,,America/Los_Angeles,1
57405,57405,"104th Ave SE & SE 244th St","",47.3830376,-122.202393,24,,0,,America/Los_Angeles,1
57407,57407,"104th Ave SE & SE 248th St","",47.3793526,-122.202446,24,,0,,America/Los_Angeles,1
57409,57409,"104th Ave SE & SE 253rd Pl","",47.3744164,-122.202499,24,,0,,America/Los_Angeles,1
57410,57410,"104th Ave SE & SE 232nd St","",47.3941269,-122.202347,24,,0,,America/Los_Angeles,1
57420,57420,"104th Ave SE & SE 236th Pl","",47.3902054,-122.202309,24,,0,,America/Los_Angeles,1
57422,57422,"104th Ave SE & SE 240th St","",47.3850021,-122.202171,24,,0,,America/Los_Angeles,1
57423,57423,"Fred Meyer Pkg Lot Acs & 102nd Ave SE","",47.3859253,-122.204277,24,,0,,America/Los_Angeles,0
57429,57429,"SE 240th St & 104th Ave SE","",47.3870239,-122.20298,24,,0,,America/Los_Angeles,1
57430,57430,"104th Ave SE & SE 240th St","",47.3865318,-122.202324,24,,0,,America/Los_Angeles,1
57434,57434,"SE 240th St & 102nd Ave SE","",47.3870201,-122.205414,24,,0,,America/Los_Angeles,1
57436,57436,"SE 240th St & 112th Ave SE","",47.3870049,-122.191589,24,,0,,America/Los_Angeles,1
57437,57437,"SE 240th St & 111th Pl SE","",47.3870087,-122.193932,24,,0,,America/Los_Angeles,1
57438,57438,"SE 240th St & 108th Ave SE","",47.3870201,-122.19799,24,,0,,America/Los_Angeles,1
57440,57440,"S 240th St & 98th Ave S","",47.3869972,-122.209618,24,,0,,America/Los_Angeles,1
57445,57445,"132nd Ave SE & SE 246th Ct","",47.3814659,-122.165314,24,,0,,America/Los_Angeles,1
57446,57446,"64th Ave S & S 236th St","",47.3905563,-122.255135,24,,0,,America/Los_Angeles,1
57447,57447,"SE 240th St & 120th Ave SE","",47.386982,-122.182312,24,,0,,America/Los_Angeles,1
57448,57448,"SE 240th St & 116th Ave SE","",47.3869858,-122.187256,24,,0,,America/Los_Angeles,1
57450,57450,"S 240th St & 94th Ave S","",47.3868942,-122.214752,24,,0,,America/Los_Angeles,1
57451,57451,"Kent Sounder Station - Bay 1","",47.3850517,-122.232689,24,,0,,America/Los_Angeles,1
57452,57452,"Kent Sounder Station - Bay 2","",47.3848267,-122.232704,24,,0,,America/Los_Angeles,1
57453,57453,"Kent Sounder Station - Bay 3","",47.3845291,-122.232689,24,,0,,America/Los_Angeles,1
57455,57455,"Kent Sounder Station - Bay 5","",47.3848038,-122.23246,24,,0,,America/Los_Angeles,1
57458,57458,"Kent Sounder Station - Bay 8","",47.3838806,-122.232483,24,,0,,America/Los_Angeles,1
57459,57459,"Kent Sounder Station - Bay 9","",47.3834305,-122.232483,24,,0,,America/Los_Angeles,1
57460,57460,"E James St & Summit Ave N","",47.3868179,-122.218002,24,,0,,America/Los_Angeles,1
57461,57461,"64th Ave S & S 236th St","",47.3910141,-122.254807,24,,0,,America/Los_Angeles,1
57462,57462,"64th Ave S & S 231st St","",47.3953018,-122.254509,24,,0,,America/Los_Angeles,1
57470,57470,"E James St & Jason Ave N","",47.386734,-122.225273,24,,0,,America/Los_Angeles,1
57478,57478,"64th Ave S & S 228th St","",47.3970528,-122.254875,24,,0,,America/Los_Angeles,1
57479,57479,"64th Ave S & S 231st St","",47.3947639,-122.25486,24,,0,,America/Los_Angeles,1
57480,57480,"E James St & Woodford Ave N","",47.3866959,-122.22818,24,,0,,America/Los_Angeles,1
57481,57481,"4th Ave N & W Smith St","",47.3826027,-122.237473,24,,0,,America/Los_Angeles,1
57482,57482,"W Gowe St & 2nd Ave S","",47.3808174,-122.235817,24,,0,,America/Los_Angeles,1
57493,57493,"132nd Ave SE & SE 274th St","",47.355381,-122.165565,24,,0,,America/Los_Angeles,1
57496,57496,"132nd Ave SE & SE 278th St","",47.3519707,-122.165573,24,,0,,America/Los_Angeles,1
575,575,"3rd Ave & Pike St","",47.609642,-122.337585,21,,0,,America/Los_Angeles,1
57512,57512,"SE 276th Pl & 127th Ave SE","",47.3540459,-122.171288,24,,0,,America/Los_Angeles,1
57516,57516,"SE 277th Pl & 124th Ave SE","",47.3529587,-122.175888,24,,0,,America/Los_Angeles,1
57518,57518,"124th Ave SE & SE 282nd St","",47.3491859,-122.176025,24,,0,,America/Los_Angeles,1
57519,57519,"124th Ave SE & SE 280th St","",47.3515205,-122.17601,24,,0,,America/Los_Angeles,1
57521,57521,"124th Ave SE & SE 304th St","",47.3291016,-122.176476,24,,0,,America/Los_Angeles,1
57522,57522,"124th Ave SE & SE 310th St","",47.3254356,-122.176491,24,,0,,America/Los_Angeles,1
57528,57528,"124th Ave SE & SE 312th St","",47.3222122,-122.176529,24,,0,,America/Los_Angeles,1
57530,57530,"124th Ave SE & SE 288th Pl","",47.3420525,-122.176071,24,,0,,America/Los_Angeles,1
57534,57534,"SE 316th St & 124th Ave SE","",47.3189812,-122.176834,24,,0,,America/Los_Angeles,1
57535,57535,"SE 316th St & 117th Pl SE","",47.3190269,-122.185265,24,,0,,America/Los_Angeles,1
57536,57536,"116th Ave SE & SE 320th St","",47.3156967,-122.187172,24,,0,,America/Los_Angeles,1
57560,57560,"NE 4th St & Jericho Ave NE","",47.4883537,-122.147705,24,,0,,America/Los_Angeles,1
57562,57562,"NE 4th St & Nile Ave NE","",47.4883194,-122.142555,40,,0,,America/Los_Angeles,1
57563,57563,"SE 128th St & Rosario Ave NE","",47.4882851,-122.13839,40,,0,,America/Los_Angeles,1
57564,57564,"SE 128th St & 156th Ave SE","",47.4882278,-122.132057,24,,0,,America/Los_Angeles,1
57566,57566,"SE 128th St & 160th Ave SE","",47.4881134,-122.126945,24,,0,,America/Los_Angeles,1
57568,57568,"SE 128th St & 164th Ave SE","",47.4879951,-122.121552,40,,0,,America/Los_Angeles,1
57570,57570,"SE 128th St & 168th Ave SE","",47.4878845,-122.116371,40,,0,,America/Los_Angeles,2
57571,57571,"SE 128th St & 172nd Ave SE","",47.4877853,-122.111481,40,,0,,America/Los_Angeles,2
57572,57572,"SE 128th St & 176th Ave SE","",47.4875412,-122.104996,40,,0,,America/Los_Angeles,2
57574,57574,"Lake Kathleen Rd SE & SE 133rd Pl","",47.4827499,-122.092155,40,,0,,America/Los_Angeles,1
57600,57600,"41st St SE & A St SE","",47.2720184,-122.227173,24,,0,,America/Los_Angeles,1
57609,57609,"37th St SE & D St SE","",47.2755394,-122.224182,24,,0,,America/Los_Angeles,1
57610,57610,"37th St SE & D St SE","",47.2755699,-122.220177,24,,0,,America/Los_Angeles,1
57611,57611,"37th St SE & I St SE","",47.2762299,-122.216164,24,,0,,America/Los_Angeles,1
57612,57612,"37th St SE & M St SE","",47.2767105,-122.214737,24,,0,,America/Los_Angeles,1
57618,57618,"M St SE & 33rd St SE","",47.2789917,-122.213486,24,,0,,America/Los_Angeles,1
57619,57619,"37th St SE & M St SE","",47.2768593,-122.214478,24,,0,,America/Los_Angeles,1
57620,57620,"37th St SE & I St SE","",47.2760277,-122.217339,24,,0,,America/Los_Angeles,1
57621,57621,"37th St SE & I St SE","",47.2757034,-122.220627,24,,0,,America/Los_Angeles,1
57622,57622,"37th St SE & D St SE","",47.2756767,-122.22332,24,,0,,America/Los_Angeles,1
57623,57623,"D St SE & D Pl SE","",47.2740707,-122.224136,24,,0,,America/Los_Angeles,1
57631,57631,"F St SE & 21st St SE","",47.2895508,-122.221504,24,,0,,America/Los_Angeles,1
57632,57632,"F St SE & 25th St SE","",47.2865105,-122.221489,24,,0,,America/Los_Angeles,1
57640,57640,"F St SE & 29th St SE","",47.2829399,-122.221474,24,,0,,America/Los_Angeles,1
5765,5765,"Greenwood Ave N & N 92nd St","",47.6958084,-122.355469,1,,0,,America/Los_Angeles,1
57650,57650,"29th St SE & I St SE","",47.2827454,-122.217583,24,,0,,America/Los_Angeles,1
5770,5770,"Greenwood Ave N & N 90th St","",47.6942673,-122.355438,1,,0,,America/Los_Angeles,1
5771,5771,"Greenwood Ave N & N 87th St","",47.6925507,-122.355431,1,,0,,America/Los_Angeles,1
57740,57740,"K St SE & 18th St SE","",47.292675,-122.215942,24,,0,,America/Los_Angeles,1
57755,57755,"Auburn Way S & M St SE","",47.2946167,-122.213821,24,,0,,America/Los_Angeles,1
57760,57760,"Auburn Way S & 12th St SE","",47.2981415,-122.218727,24,,0,,America/Los_Angeles,1
57765,57765,"Auburn Way S & F St SE","",47.2996864,-122.220886,24,,0,,America/Los_Angeles,1
57773,57773,"Auburn Transit Center - Bay 1","",47.3062248,-122.232079,24,,0,,America/Los_Angeles,1
57774,57774,"Auburn Transit Center - Bay 2","",47.3057899,-122.232079,24,,0,,America/Los_Angeles,1
57775,57775,"Auburn Transit Center - Bay 3","",47.3054886,-122.232079,24,,0,,America/Los_Angeles,1
57776,57776,"Auburn Transit Center - Bay 4","",47.3052406,-122.232086,24,,0,,America/Los_Angeles,1
57778,57778,"Auburn Way S & Sr 18","",47.3016014,-122.225067,24,,0,,America/Los_Angeles,1
57784,57784,"2nd St SW & A St SW","",47.3055725,-122.231285,24,,0,,America/Los_Angeles,1
57791,57791,"A St SE & Cross St SE","",47.3038101,-122.228539,24,,0,,America/Los_Angeles,1
57792,57792,"2nd St SE & A St SE","",47.3057098,-122.22963,24,,0,,America/Los_Angeles,1
57795,57795,"S Division St & 3rd St SE","",47.3041534,-122.229904,24,,0,,America/Los_Angeles,1
57804,57804,"15th St SW & O St SW","",47.2956009,-122.249031,24,,0,,America/Los_Angeles,1
57806,57806,"15th St SW & Market St","",47.2955971,-122.244614,24,,0,,America/Los_Angeles,1
57810,57810,"15th St SW & C St SW","",47.2958794,-122.234451,24,,0,,America/Los_Angeles,1
57840,57840,"1st St NE & B St NE","",47.3082008,-122.227127,24,,0,,America/Los_Angeles,1
57846,57846,"O St SW & 15th St SW","",47.2952538,-122.250008,24,,0,,America/Los_Angeles,1
57851,57851,"Milwaukee Blvd N & Ellingson Rd","",47.2716141,-122.250145,24,,0,,America/Los_Angeles,1
57852,57852,"Milwaukee Blvd S & Homer Ave SE","",47.2672806,-122.250259,24,,0,,America/Los_Angeles,1
57853,57853,"3rd Ave SE & Pacific Ave S","",47.264595,-122.239914,24,,0,,America/Los_Angeles,1
57854,57854,"Pacific Ave S & 1st Ave SE","",47.2681923,-122.239441,24,,0,,America/Los_Angeles,1
57856,57856,"Pacific Ave N & Ellingson Rd","",47.2711449,-122.23938,24,,0,,America/Los_Angeles,1
57860,57860,"Auburn Way N & 4th St NE","",47.3110771,-122.225945,24,,0,,America/Los_Angeles,1
57861,57861,"41st St SE & A St SE","",47.2720222,-122.228058,24,,0,,America/Los_Angeles,1
57892,57892,"Auburn Park And Ride - Bay 1","",47.3210411,-122.22802,24,,0,,America/Los_Angeles,1
57899,57899,"Auburn Way N & 17th St NE","",47.3234062,-122.221405,24,,0,,America/Los_Angeles,1
5790,5790,"Greenwood Ave N & N 85th St","",47.6903305,-122.3554,1,,0,,America/Los_Angeles,1
57900,57900,"Auburn Way N & 22nd St NE","",47.3267365,-122.221436,24,,0,,America/Los_Angeles,1
57901,57901,"Auburn Way N & 15th St NE","",47.3201256,-122.221573,24,,0,,America/Los_Angeles,1
57902,57902,"Auburn Way N & 15th St NE","",47.3216133,-122.221382,24,,0,,America/Los_Angeles,1
57903,57903,"Auburn Way N & 9th St NE","",47.3154182,-122.223755,24,,0,,America/Los_Angeles,1
57904,57904,"Auburn Way N & 8th St NE","",47.3163223,-122.222542,24,,0,,America/Los_Angeles,1
57910,57910,"Auburn Way N & 28th St NE","",47.3320351,-122.221489,24,,0,,America/Los_Angeles,1
57912,57912,"Auburn Way N & 30th St NE","",47.3369598,-122.222198,24,,0,,America/Los_Angeles,1
57915,57915,"Auburn Way N & 37th St NE","",47.3405151,-122.222214,24,,0,,America/Los_Angeles,1
57920,57920,"Auburn Way N & 42nd St NE","",47.3451881,-122.222198,24,,0,,America/Los_Angeles,1
57930,57930,"Auburn Way N & 45th St NE","",47.3480263,-122.223457,24,,0,,America/Los_Angeles,1
57940,57940,"Auburn Way N & 49th St NE","",47.351532,-122.227257,24,,0,,America/Los_Angeles,1
57950,57950,"Auburn Way N & S 277th St","",47.3528671,-122.228485,24,,0,,America/Los_Angeles,1
57960,57960,"Central Ave S & S 266th St","",47.3636665,-122.229797,24,,0,,America/Los_Angeles,1
57962,57962,"Central Ave S & S 262nd St","",47.3668976,-122.22982,24,,0,,America/Los_Angeles,1
57990,57990,"Central Ave S & S 259th St","",47.3703918,-122.229919,24,,0,,America/Los_Angeles,1
58000,58000,"Central Ave S & S 259th St","",47.3723259,-122.230164,24,,0,,America/Los_Angeles,1
58010,58010,"Central Ave S & E Morton St","",47.3754272,-122.230202,24,,0,,America/Los_Angeles,1
58020,58020,"Central Ave S & E Willis St","",47.3773346,-122.230354,24,,0,,America/Los_Angeles,1
58028,58028,"West Valley Hwy & Strander Blvd","",47.4581146,-122.244072,24,,0,,America/Los_Angeles,1
58040,58040,"S 212th St & 59th Pl S","",47.4123917,-122.261497,24,,0,,America/Los_Angeles,1
58043,58043,"S 212th St & 59th Pl S","",47.4122429,-122.260406,24,,0,,America/Los_Angeles,1
58050,58050,"S 212th St & Riverview Blvd S","",47.4123192,-122.271461,24,,0,,America/Los_Angeles,1
58051,58051,"S 212th St & Riverview Blvd S","",47.4122047,-122.271255,24,,0,,America/Los_Angeles,1
58060,58060,"S 212th St & 42nd Ave S","",47.4125748,-122.280472,24,,0,,America/Los_Angeles,1
58061,58061,"S 212th St & 42nd Ave S","",47.4123917,-122.280457,24,,0,,America/Los_Angeles,1
58074,58074,"68th Ave S & S 208th St","",47.416275,-122.249344,24,,0,,America/Los_Angeles,1
58075,58075,"68th Ave S & S 204th St","",47.4198418,-122.249344,24,,0,,America/Los_Angeles,1
58077,58077,"S 212th St & 68th Ave S","",47.4121437,-122.248276,24,,0,,America/Los_Angeles,1
58078,58078,"S 212th St & 72nd Ave S","",47.4120178,-122.242989,24,,0,,America/Los_Angeles,1
58079,58079,"S 212th St & 64th Ave S","",47.4120827,-122.253685,24,,0,,America/Los_Angeles,1
58080,58080,"S 212th St & 68th Ave S","",47.4122581,-122.25042,24,,0,,America/Los_Angeles,1
58081,58081,"S 212th St & 84th Ave S","",47.4120941,-122.229012,24,,0,,America/Los_Angeles,1
58082,58082,"S 212th St & 80th Ave S","",47.4120598,-122.233017,24,,0,,America/Los_Angeles,1
58083,58083,"S 212th St & 76th Ave S","",47.4120712,-122.239639,24,,0,,America/Los_Angeles,1
58084,58084,"S 212th St & 64th Ave S","",47.4122086,-122.255531,24,,0,,America/Los_Angeles,1
58085,58085,"68th Ave S & S 212th St","",47.4128838,-122.249313,24,,0,,America/Los_Angeles,1
58086,58086,"68th Ave S & S 196th St","",47.4273148,-122.24926,24,,0,,America/Los_Angeles,1
58087,58087,"West Valley Hwy S & S 190th St","",47.4332161,-122.248428,24,,0,,America/Los_Angeles,1
58088,58088,"S 180th St & Sperry Dr","",47.4413147,-122.248314,24,,0,,America/Los_Angeles,1
58090,58090,"S 180th St & Andover Park W","",47.4413948,-122.255013,24,,0,,America/Los_Angeles,1
58092,58092,"S 180th St & Southcenter Pkwy","",47.4414749,-122.26001,24,,0,,America/Los_Angeles,1
58094,58094,"Southcenter Pkwy & S 180th St","",47.4444275,-122.261284,24,,0,,America/Los_Angeles,1
58095,58095,"Southcenter Pkwy & 17500 Block","",47.4463158,-122.26194,24,,0,,America/Los_Angeles,1
58096,58096,"Southcenter Pkwy & Minkler Blvd","",47.4490509,-122.262375,24,,0,,America/Los_Angeles,1
58098,58098,"Southcenter Pkwy & S 168th St","",47.4520416,-122.262344,24,,0,,America/Los_Angeles,1
58099,58099,"Southcenter Pkwy & Strander Blvd","",47.4544334,-122.26236,24,,0,,America/Los_Angeles,1
5810,5810,"Greenwood Ave N & N 80th St","",47.6867065,-122.3554,1,,0,,America/Los_Angeles,1
58101,58101,"Strander Blvd & 61st Pl S","",47.4558105,-122.257919,24,,0,,America/Los_Angeles,1
58102,58102,"Southcenter Blvd & 62nd Ave S","",47.4628143,-122.257118,24,,0,,America/Los_Angeles,1
58104,58104,"Southcenter Blvd & 65th Ave S","",47.4624634,-122.251968,24,,0,,America/Los_Angeles,1
58109,58109,"Strander Blvd & 61st Pl S","",47.4559441,-122.257469,24,,0,,America/Los_Angeles,1
58110,58110,"Interurban Ave S & Fort Dent Way","",47.4661217,-122.250107,24,,0,,America/Los_Angeles,1
58111,58111,"Strander Blvd & Andover Park E","",47.4558716,-122.249619,24,,0,,America/Los_Angeles,1
58112,58112,"Southcenter Blvd & 65th Ave S","",47.4625549,-122.252281,24,,0,,America/Los_Angeles,1
58113,58113,"Strander Blvd & W Valley Hwy","",47.4566956,-122.244957,24,,0,,America/Los_Angeles,1
58114,58114,"Southcenter Blvd & 62nd Ave S","",47.4626808,-122.256157,24,,0,,America/Los_Angeles,1
58116,58116,"Southcenter Pkwy & Strander Blvd","",47.4551201,-122.262535,24,,0,,America/Los_Angeles,1
58118,58118,"Southcenter Pkwy & S 168th St","",47.4513588,-122.26255,24,,0,,America/Los_Angeles,1
58119,58119,"Southcenter Pkwy & Minkler Blvd","",47.4484253,-122.262581,24,,0,,America/Los_Angeles,1
58121,58121,"Southcenter Pkwy & S 175th St","",47.4455757,-122.261879,24,,0,,America/Los_Angeles,1
58122,58122,"Southcenter Pkwy & S 180th St","",47.4438095,-122.261284,24,,0,,America/Los_Angeles,1
58126,58126,"S 180th St & Southcenter Pkwy","",47.44133,-122.259399,24,,0,,America/Los_Angeles,1
58130,58130,"S 180th St & Andover Park W","",47.4412308,-122.25386,24,,0,,America/Los_Angeles,1
58132,58132,"S 180th St & Sperry Dr","",47.4411774,-122.248184,24,,0,,America/Los_Angeles,1
58134,58134,"West Valley Hwy & Todd Blvd","",47.4353294,-122.24807,24,,0,,America/Los_Angeles,1
58135,58135,"S 194th St & 62nd Ave S","",47.4284401,-122.257362,24,,0,,America/Los_Angeles,1
58136,58136,"West Valley Hwy S & S 190th St","",47.4317551,-122.249031,24,,0,,America/Los_Angeles,1
58137,58137,"58th Pl S & Russell Rd","",47.4246635,-122.26474,24,,0,,America/Los_Angeles,1
58138,58138,"S 212th St & 72nd Ave S","",47.4122086,-122.244598,24,,0,,America/Los_Angeles,1
58139,58139,"S 194th Way & 58th Pl S","",47.4275398,-122.264,24,,0,,America/Los_Angeles,1
58140,58140,"68th Ave S & S 196th St","",47.4260216,-122.249489,24,,0,,America/Los_Angeles,1
58141,58141,"S 212th St & 76th Ave S","",47.4119072,-122.237961,24,,0,,America/Los_Angeles,1
58142,58142,"S 212th St & 84th Ave S","",47.4119263,-122.232597,24,,0,,America/Los_Angeles,1
58144,58144,"Central Ave N & E James St","",47.3860893,-122.231201,24,,0,,America/Los_Angeles,1
58145,58145,"68th Ave S & S 208th St","",47.4154053,-122.249535,24,,0,,America/Los_Angeles,1
58148,58148,"Central Ave S & E Meeker St","",47.381382,-122.231163,24,,0,,America/Los_Angeles,1
58150,58150,"Central Ave S & E Russell St","",47.3762207,-122.230423,24,,0,,America/Los_Angeles,1
58170,58170,"Central Ave S & S 259th St","",47.3723297,-122.23037,24,,0,,America/Los_Angeles,1
58180,58180,"Central Ave S & S 259th St","",47.3697166,-122.230064,24,,0,,America/Los_Angeles,1
58190,58190,"Central Ave S & S 262nd St","",47.367115,-122.230026,24,,0,,America/Los_Angeles,1
5820,5820,"Greenwood Ave N & N 78th St","",47.6851807,-122.3554,1,,0,,America/Los_Angeles,1
58210,58210,"Central Ave S & S 266th St","",47.3645096,-122.229996,24,,0,,America/Los_Angeles,1
58220,58220,"Auburn Way N & S 277th St","",47.3532906,-122.228989,24,,0,,America/Los_Angeles,1
58230,58230,"Auburn Way N & 85th Ave S","",47.3508339,-122.22673,24,,0,,America/Los_Angeles,1
58235,58235,"Auburn Way N & 42nd St NE","",47.3439255,-122.222389,24,,0,,America/Los_Angeles,1
58240,58240,"Auburn Way N & 45th St NE","",47.3477249,-122.223373,24,,0,,America/Los_Angeles,1
58255,58255,"Auburn Way N & 37th St NE","",47.3398285,-122.22242,24,,0,,America/Los_Angeles,1
58257,58257,"Auburn Way N & 30th St NE","",47.3355789,-122.222389,24,,0,,America/Los_Angeles,1
58260,58260,"Auburn Way N & 28th St NE","",47.3316994,-122.22168,24,,0,,America/Los_Angeles,1
